player,salary,adj_salary,year-start,year-end
Russell Westbrook,"$28,299,399","$29,783,022",2017,2018
DeMar DeRozan,"$27,739,975","$29,194,269",2017,2018
Al Horford,"$27,734,405","$29,188,407",2017,2018
Carmelo Anthony,"$26,243,760","$27,619,614",2017,2018
Damian Lillard,"$26,153,057","$27,524,156",2017,2018
Jrue Holiday,"$25,686,667","$27,033,315",2017,2018
Chris Bosh,"$25,289,390","$26,615,210",2017,2018
Kevin Durant,"$25,000,000","$26,310,648",2017,2018
Otto Porter,"$24,773,250","$26,072,011",2017,2018
Chris Paul,"$24,268,959","$25,541,282",2017,2018
CJ McCollum,"$23,962,573","$25,218,833",2017,2018
Andre Drummond,"$23,775,506","$25,021,959",2017,2018
Hassan Whiteside,"$23,775,506","$25,021,959",2017,2018
Anthony Davis,"$23,775,506","$25,021,959",2017,2018
Bradley Beal,"$23,775,506","$25,021,959",2017,2018
Dwight Howard,"$23,500,000","$24,732,009",2017,2018
Harrison Barnes,"$23,112,004","$24,323,672",2017,2018
Chandler Parsons,"$23,112,004","$24,323,672",2017,2018
JJ Redick,"$23,000,000","$24,205,796",2017,2018
Kevin Love,"$22,642,350","$23,829,396",2017,2018
DeAndre Jordan,"$22,642,350","$23,829,396",2017,2018
Brook Lopez,"$22,642,350","$23,829,396",2017,2018
Marc Gasol,"$22,642,350","$23,829,396",2017,2018
Giannis Antetokounmpo,"$22,471,911","$23,650,022",2017,2018
Steven Adams,"$22,471,911","$23,650,022",2017,2018
Nicolas Batum,"$22,434,783","$23,610,947",2017,2018
LaMarcus Aldridge,"$21,461,010","$22,586,123",2017,2018
Greg Monroe,"$21,384,175","$22,505,260",2017,2018
Rudy Gobert,"$21,224,719","$22,337,445",2017,2018
Victor Oladipo,"$21,000,000","$22,100,945",2017,2018
Danilo Gallinari,"$20,559,599","$21,637,455",2017,2018
Serge Ibaka,"$20,061,729","$21,113,484",2017,2018
George Hill,"$20,000,000","$21,048,519",2017,2018
Ryan Anderson,"$19,578,455","$20,604,874",2017,2018
Paul George,"$19,300,000","$20,311,820",2017,2018
Jeff Teague,"$19,000,000","$19,996,093",2017,2018
Kyrie Irving,"$18,868,626","$19,857,831",2017,2018
Kawhi Leonard,"$18,868,625","$19,857,830",2017,2018
Jimmy Butler,"$18,696,918","$19,677,121",2017,2018
Allen Crabbe,"$18,500,000","$19,469,880",2017,2018
DeMarcus Cousins,"$18,063,850","$19,010,864",2017,2018
John Wall,"$18,063,850","$19,010,864",2017,2018
Enes Kanter,"$17,884,176","$18,821,771",2017,2018
Wesley Matthews,"$17,884,175","$18,821,769",2017,2018
Dwyane Wade,"$17,878,652","$18,815,956",2017,2018
Klay Thompson,"$17,826,150","$18,760,702",2017,2018
Joakim Noah,"$17,765,000","$18,696,347",2017,2018
Kentavious Caldwell-Pope,"$17,745,894","$18,676,239",2017,2018
Luol Deng,"$17,190,000","$18,091,202",2017,2018
Evan Turner,"$17,131,148","$18,029,264",2017,2018
Goran Dragic,"$17,000,450","$17,891,714",2017,2018
Bismack Biyombo,"$17,000,000","$17,891,241",2017,2018
Evan Fournier,"$17,000,000","$17,891,241",2017,2018
Kent Bazemore,"$16,910,112","$17,796,640",2017,2018
Robert Covington,"$16,698,103","$17,573,517",2017,2018
Tim Hardaway Jr,"$16,500,000","$17,365,028",2017,2018
Tristan Thompson,"$16,400,000","$17,259,785",2017,2018
Draymond Green,"$16,400,000","$17,259,785",2017,2018
Reggie Jackson,"$16,000,000","$16,838,815",2017,2018
Tobias Harris,"$16,000,000","$16,838,815",2017,2018
Pau Gasol,"$16,000,000","$16,838,815",2017,2018
Ian Mahinmi,"$16,000,000","$16,838,815",2017,2018
Dennis Schroeder,"$15,500,000","$16,312,602",2017,2018
Jonas Valanciunas,"$15,460,675","$16,271,215",2017,2018
Tony Parker,"$15,453,126","$16,263,270",2017,2018
Timofey Mozgov,"$15,280,000","$16,081,068",2017,2018
Jamal Crawford,"$15,270,762","$16,071,345",2017,2018
Andre Iguodala,"$14,814,815","$15,591,495",2017,2018
DeMarre Carroll,"$14,800,000","$15,575,904",2017,2018
Eric Bledsoe,"$14,500,000","$15,260,176",2017,2018
Gorgui Dieng,"$14,112,360","$14,852,213",2017,2018
Khris Middleton,"$14,100,000","$14,839,205",2017,2018
Ricky Rubio,"$14,100,000","$14,839,205",2017,2018
Mason Plumlee,"$14,041,096","$14,777,213",2017,2018
Taj Gibson,"$14,000,000","$14,733,963",2017,2018
Robin Lopez,"$13,788,500","$14,511,375",2017,2018
JR Smith,"$13,760,000","$14,481,381",2017,2018
James Johnson,"$13,734,000","$14,454,018",2017,2018
Joe Ingles,"$13,636,364","$14,351,263",2017,2018
Brandon Knight,"$13,618,750","$14,332,725",2017,2018
Marvin Williams,"$13,168,750","$13,859,134",2017,2018
Michael Kidd-Gilchrist,"$13,000,000","$13,681,537",2017,2018
Tyson Chandler,"$13,000,000","$13,681,537",2017,2018
Eric Gordon,"$12,943,020","$13,621,570",2017,2018
Kenneth Faried,"$12,921,348","$13,598,762",2017,2018
Thaddeus Young,"$12,921,348","$13,598,762",2017,2018
Marcin Gortat,"$12,782,609","$13,452,749",2017,2018
Cody Zeller,"$12,584,270","$13,244,012",2017,2018
Nikola Mirotic,"$12,500,000","$13,155,324",2017,2018
Miles Plumlee,"$12,400,000","$13,050,081",2017,2018
Zach Randolph,"$12,307,692","$12,952,934",2017,2018
Nikola Vucevic,"$12,250,000","$12,892,217",2017,2018
Solomon Hill,"$12,236,535","$12,878,047",2017,2018
Dion Waiters,"$12,100,000","$12,734,354",2017,2018
Wilson Chandler,"$12,016,854","$12,646,849",2017,2018
Kelly Olynyk,"$12,007,169","$12,636,656",2017,2018
Jeremy Lin,"$12,000,000","$12,629,111",2017,2018
Kemba Walker,"$12,000,000","$12,629,111",2017,2018
Derrick Favors,"$12,000,000","$12,629,111",2017,2018
Austin Rivers,"$11,825,000","$12,444,936",2017,2018
Courtney Lee,"$11,747,890","$12,363,784",2017,2018
Nikola Pekovic,"$11,600,000","$12,208,141",2017,2018
Jordan Clarkson,"$11,562,500","$12,168,675",2017,2018
John Henson,"$11,422,536","$12,021,373",2017,2018
Amir Johnson,"$11,000,000","$11,576,685",2017,2018
Alec Burks,"$10,845,506","$11,414,092",2017,2018
Patrick Mills,"$10,714,286","$11,275,992",2017,2018
Moe Harkless,"$10,662,922","$11,221,935",2017,2018
Omer Asik,"$10,595,505","$11,150,984",2017,2018
Bojan Bogdanovic,"$10,500,000","$11,050,472",2017,2018
Mirza Teletovic,"$10,500,000","$11,050,472",2017,2018
Terrence Ross,"$10,500,000","$11,050,472",2017,2018
Jon Leuer,"$10,497,319","$11,047,650",2017,2018
Iman Shumpert,"$10,337,079","$10,879,010",2017,2018
Joe Johnson,"$10,254,904","$10,792,526",2017,2018
Darren Collison,"$10,000,000","$10,524,259",2017,2018
Jared Dudley,"$10,000,000","$10,524,259",2017,2018
Danny Green,"$10,000,000","$10,524,259",2017,2018
Meyers Leonard,"$9,904,495","$10,423,747",2017,2018
Tony Snell,"$9,821,429","$10,336,326",2017,2018
Al Jefferson,"$9,769,821","$10,282,013",2017,2018
Matthew Dellavedova,"$9,607,500","$10,111,182",2017,2018
Trevor Booker,"$9,571,137","$10,072,912",2017,2018
Bogdan Bogdanovic,"$9,470,614","$9,967,119",2017,2018
Andre Roberson,"$9,259,260","$9,744,685",2017,2018
Dwight Powell,"$9,003,125","$9,475,122",2017,2018
Jerryd Bayless,"$9,000,000","$9,471,833",2017,2018
Avery Bradley,"$8,808,989","$9,270,808",2017,2018
JaMychal Green,"$8,533,333","$8,980,701",2017,2018
E'Twaun Moore,"$8,445,024","$8,887,762",2017,2018
Rudy Gay,"$8,406,000","$8,846,692",2017,2018
Kosta Koufos,"$8,393,000","$8,833,011",2017,2018
Corey Brewer,"$8,105,615","$8,530,559",2017,2018
Garrett Temple,"$8,000,000","$8,419,407",2017,2018
Vince Carter,"$8,000,000","$8,419,407",2017,2018
Markieff Morris,"$8,000,000","$8,419,407",2017,2018
CJ Miles,"$7,936,509","$8,352,588",2017,2018
Cristiano Felicio,"$7,843,500","$8,254,702",2017,2018
Shaun Livingston,"$7,692,308","$8,095,584",2017,2018
Cory Joseph,"$7,630,000","$8,030,010",2017,2018
PJ Tucker,"$7,590,035","$7,987,949",2017,2018
Andrew Wiggins,"$7,574,322","$7,971,413",2017,2018
Darrell Arthur,"$7,464,912","$7,856,267",2017,2018
Channing Frye,"$7,420,912","$7,809,960",2017,2018
Trevor Ariza,"$7,400,000","$7,787,952",2017,2018
Al-Farouq Aminu,"$7,319,035","$7,702,742",2017,2018
Cole Aldrich,"$7,300,000","$7,682,709",2017,2018
DJ Augustin,"$7,250,000","$7,630,088",2017,2018
Marco Belinelli,"$7,082,277","$7,453,571",2017,2018
Markelle Fultz,"$7,026,240","$7,394,597",2017,2018
Jeremy Lamb,"$7,000,000","$7,366,981",2017,2018
Kyle Korver,"$7,000,000","$7,366,981",2017,2018
Louis Williams,"$7,000,000","$7,366,981",2017,2018
Jameer Nelson,"$6,998,920","$7,365,844",2017,2018
Dewayne Dedmon,"$6,900,000","$7,261,739",2017,2018
Jae Crowder,"$6,796,117","$7,152,409",2017,2018
Jabari Parker,"$6,782,392","$7,137,965",2017,2018
Langston Galloway,"$6,666,667","$7,016,173",2017,2018
Lance Thomas,"$6,655,325","$7,004,236",2017,2018
Ersan Ilyasova,"$6,514,288","$6,855,805",2017,2018
Matt Barnes,"$6,400,625","$6,736,183",2017,2018
Ed Davis,"$6,352,531","$6,685,568",2017,2018
Rajon Rondo,"$6,300,000","$6,630,282",2017,2018
Jonathon Simmons,"$6,300,000","$6,630,283",2017,2018
Lonzo Ball,"$6,286,560","$6,616,138",2017,2018
Wayne Ellington,"$6,270,000","$6,598,710",2017,2018
Isaiah Thomas,"$6,261,394","$6,589,653",2017,2018
Karl-Anthony Towns,"$6,216,840","$6,542,763",2017,2018
Ben Simmons,"$6,168,840","$6,492,247",2017,2018
Joel Embiid,"$6,100,266","$6,420,078",2017,2018
Josh McRoberts,"$6,021,175","$6,336,840",2017,2018
Ishmael Smith,"$6,000,000","$6,314,555",2017,2018
Milos Teodosic,"$6,000,000","$6,314,555",2017,2018
Shelvin Mack,"$6,000,000","$6,314,555",2017,2018
Alan Williams,"$6,000,000","$6,314,555",2017,2018
Brandan Wright,"$5,955,760","$6,267,995",2017,2018
Wesley Johnson,"$5,881,260","$6,189,590",2017,2018
Boban Marjanovic,"$5,881,260","$6,189,590",2017,2018
Tyler Johnson,"$5,821,260","$6,126,445",2017,2018
Alex Abrines,"$5,725,000","$6,025,138",2017,2018
Jayson Tatum,"$5,645,400","$5,941,365",2017,2018
D'Angelo Russell,"$5,562,360","$5,853,972",2017,2018
Brandon Ingram,"$5,519,400","$5,808,759",2017,2018
Josh Smith,"$5,514,806","$5,803,923",2017,2018
Patrick Beverley,"$5,513,514","$5,802,565",2017,2018
Aaron Gordon,"$5,504,419","$5,792,993",2017,2018
Deron Williams,"$5,474,787","$5,761,807",2017,2018
Arron Afflalo,"$5,328,652","$5,608,010",2017,2018
Anthony Tolliver,"$5,290,000","$5,567,332",2017,2018
Thabo Sefolosha,"$5,250,000","$5,525,236",2017,2018
Jason Smith,"$5,225,000","$5,498,925",2017,2018
Ben McLemore,"$5,200,000","$5,472,614",2017,2018
Nick Young,"$5,192,000","$5,464,195",2017,2018
Patrick Patterson,"$5,192,000","$5,464,195",2017,2018
Josh Jackson,"$5,090,040","$5,356,890",2017,2018
Mike Muscala,"$5,000,000","$5,262,129",2017,2018
Marcus Morris,"$5,000,000","$5,262,129",2017,2018
Dirk Nowitzki,"$5,000,000","$5,262,129",2017,2018
Larry Sanders,"$5,000,000","$5,262,129",2017,2018
Jahlil Okafor,"$4,995,120","$5,256,993",2017,2018
Dante Exum,"$4,992,385","$5,254,115",2017,2018
Alexis Ajinca,"$4,961,798","$5,221,925",2017,2018
Jaylen Brown,"$4,956,480","$5,216,328",2017,2018
Richard Jefferson,"$4,828,652","$5,081,797",2017,2018
Sean Kilpatrick,"$4,774,445","$5,024,748",2017,2018
Kyle Singler,"$4,666,500","$4,911,145",2017,2018
De'Aaron Fox,"$4,609,200","$4,850,841",2017,2018
Marcus Smart,"$4,538,019","$4,775,928",2017,2018
Kristaps Porzingis,"$4,503,600","$4,739,705",2017,2018
Justin Holiday,"$4,500,000","$4,735,916",2017,2018
Dragan Bender,"$4,468,800","$4,703,081",2017,2018
Devin Harris,"$4,402,546","$4,633,353",2017,2018
Ron Baker,"$4,328,000","$4,554,899",2017,2018
Aron Baynes,"$4,300,000","$4,525,431",2017,2018
Nerlens Noel,"$4,187,599","$4,407,137",2017,2018
Alex Len,"$4,187,599","$4,407,137",2017,2018
Jonathan Isaac,"$4,186,320","$4,405,791",2017,2018
Lance Stephenson,"$4,180,000","$4,399,140",2017,2018
Julius Randle,"$4,149,242","$4,366,769",2017,2018
Kyle O'Quinn,"$4,087,500","$4,301,791",2017,2018
Mario Hezonja,"$4,078,320","$4,292,129",2017,2018
Kris Dunn,"$4,046,760","$4,258,915",2017,2018
Noah Vonleh,"$4,031,018","$4,242,347",2017,2018
Jonas Jerebko,"$4,000,000","$4,209,703",2017,2018
Nemanja Bjelica,"$3,950,000","$4,157,082",2017,2018
Jose Juan Barea,"$3,903,900","$4,108,565",2017,2018
Quincy Pondexter,"$3,853,931","$4,055,977",2017,2018
Lauri Markkanen,"$3,821,640","$4,021,993",2017,2018
Nik Stauskas,"$3,807,146","$4,006,739",2017,2018
Willie Cauley-Stein,"$3,704,160","$3,898,354",2017,2018
Paul Pierce,"$3,679,840","$3,872,759",2017,2018
Buddy Hield,"$3,675,480","$3,868,170",2017,2018
Will Barton,"$3,533,333","$3,718,571",2017,2018
Frank Ntilikina,"$3,501,120","$3,684,669",2017,2018
Lavoy Allen,"$3,500,000","$3,683,490",2017,2018
Zaza Pachulia,"$3,477,600","$3,659,916",2017,2018
Nenê,"$3,477,600","$3,659,916",2017,2018
Troy Daniels,"$3,408,520","$3,587,214",2017,2018
Emmanuel Mudiay,"$3,381,480","$3,558,757",2017,2018
Jamal Murray,"$3,355,320","$3,531,225",2017,2018
Elfrid Payton,"$3,332,340","$3,507,041",2017,2018
Doug McDermott,"$3,294,994","$3,467,737",2017,2018
Tarik Black,"$3,290,000","$3,462,481",2017,2018
Tyreke Evans,"$3,290,000","$3,462,481",2017,2018
Jodie Meeks,"$3,290,000","$3,462,481",2017,2018
Dennis Smith,"$3,218,280","$3,387,001",2017,2018
Zach LaVine,"$3,202,217","$3,370,096",2017,2018
Ekpe Udoh,"$3,200,000","$3,367,763",2017,2018
TJ Warren,"$3,152,930","$3,318,225",2017,2018
Stanley Johnson,"$3,097,800","$3,260,205",2017,2018
Thon Maker,"$3,086,784","$3,248,611",2017,2018
Marquese Chriss,"$3,073,800","$3,234,946",2017,2018
Zach Collins,"$3,057,240","$3,217,518",2017,2018
Seth Curry,"$3,028,410","$3,187,177",2017,2018
James Ennis,"$3,028,410","$3,187,177",2017,2018
Mindaugas Kuzminskas,"$3,028,410","$3,187,177",2017,2018
Tomas Satoransky,"$3,000,000","$3,157,277",2017,2018
Ramon Sessions,"$2,986,463","$3,143,030",2017,2018
Jusuf Nurkic,"$2,947,304","$3,101,819",2017,2018
Lucas Nogueira,"$2,947,304","$3,101,819",2017,2018
Malik Monk,"$2,904,480","$3,056,750",2017,2018
Frank Kaminsky,"$2,847,600","$2,996,888",2017,2018
Andrew Nicholson,"$2,844,429","$2,993,550",2017,2018
Jakob Poeltl,"$2,825,640","$2,973,776",2017,2018
Luke Kennard,"$2,759,280","$2,903,937",2017,2018
Justise Winslow,"$2,705,040","$2,846,854",2017,2018
Michael Carter-Williams,"$2,700,000","$2,841,550",2017,2018
Cedi Osman,"$2,642,857","$2,781,411",2017,2018
Donovan Mitchell,"$2,621,280","$2,758,703",2017,2018
Gary Harris,"$2,550,055","$2,683,744",2017,2018
Domantas Sabonis,"$2,550,000","$2,683,686",2017,2018
Derrick Rose,"$2,533,488","$2,666,308",2017,2018
Malcolm Delaney,"$2,500,000","$2,631,064",2017,2018
Reggie Bullock,"$2,500,000","$2,631,064",2017,2018
Manu Ginobili,"$2,500,000","$2,631,064",2017,2018
Bam Adebayo,"$2,490,360","$2,620,919",2017,2018
Georgios Papagiannis,"$2,486,757","$2,617,126",2017,2018
Myles Turner,"$2,483,040","$2,613,215",2017,2018
Bruno Caboclo,"$2,451,224","$2,579,731",2017,2018
Ronnie Price,"$2,442,455","$2,570,503",2017,2018
Trey Lyles,"$2,441,400","$2,569,392",2017,2018
Taurean Prince,"$2,422,560","$2,549,565",2017,2018
Dario Saric,"$2,422,560","$2,549,565",2017,2018
Rodney Hood,"$2,386,864","$2,511,997",2017,2018
Justin Jackson,"$2,365,560","$2,489,576",2017,2018
Shabazz Napier,"$2,361,359","$2,485,155",2017,2018
Rashad Vaughn,"$2,338,653","$2,461,258",2017,2018
Clint Capela,"$2,334,528","$2,456,917",2017,2018
Jose Calderon,"$2,328,652","$2,450,733",2017,2018
David West,"$2,328,652","$2,450,733",2017,2018
Udonis Haslem,"$2,328,652","$2,450,733",2017,2018
Jason Terry,"$2,328,652","$2,450,733",2017,2018
Jarrett Jack,"$2,328,652","$2,450,733",2017,2018
Raymond Felton,"$2,328,652","$2,450,733",2017,2018
Nick Collison,"$2,328,652","$2,450,733",2017,2018
Devin Booker,"$2,319,360","$2,440,954",2017,2018
Dante Cunningham,"$2,300,000","$2,420,579",2017,2018
Wade Baldwin,"$2,254,292","$2,372,475",2017,2018
Guerschon Yabusele,"$2,247,480","$2,365,306",2017,2018
Justin Patton,"$2,247,480","$2,365,306",2017,2018
Monta Ellis,"$2,245,400","$2,363,117",2017,2018
Cameron Payne,"$2,203,440","$2,318,957",2017,2018
Denzel Valentine,"$2,186,400","$2,301,024",2017,2018
Kyle Anderson,"$2,151,704","$2,264,509",2017,2018
DJ Wilson,"$2,135,040","$2,246,971",2017,2018
Jeff Green,"$2,116,955","$2,227,938",2017,2018
JaVale McGee,"$2,116,955","$2,227,938",2017,2018
Luc Mbah a Moute,"$2,116,955","$2,227,938",2017,2018
Aaron Brooks,"$2,116,955","$2,227,938",2017,2018
Michael Beasley,"$2,116,955","$2,227,938",2017,2018
Marreese Speights,"$2,116,955","$2,227,938",2017,2018
Omri Casspi,"$2,106,470","$2,216,903",2017,2018
Mario Chalmers,"$2,106,407","$2,216,837",2017,2018
Darius Miller,"$2,100,000","$2,210,094",2017,2018
Kelly Oubre,"$2,093,040","$2,202,769",2017,2018
Juan Hernangomez,"$2,076,840","$2,185,720",2017,2018
TJ Leaf,"$2,028,360","$2,134,698",2017,2018
Spencer Hawes,"$2,007,058","$2,112,279",2017,2018
Tim Frazier,"$2,000,000","$2,104,851",2017,2018
Terry Rozier,"$1,988,520","$2,092,770",2017,2018
Luke Babbitt,"$1,974,159","$2,077,656",2017,2018
John Collins,"$1,936,920","$2,038,464",2017,2018
Shabazz Muhammad,"$1,924,755","$2,025,661",2017,2018
Harry Giles,"$1,859,400","$1,956,880",2017,2018
Troy Williams,"$1,842,176","$1,938,753",2017,2018
Sam Dekker,"$1,794,600","$1,888,683",2017,2018
Terrance Ferguson,"$1,785,000","$1,878,580",2017,2018
Henry Ellenson,"$1,780,800","$1,874,160",2017,2018
Eric Moreland,"$1,740,000","$1,831,221",2017,2018
Jerian Grant,"$1,713,840","$1,803,689",2017,2018
Jarrett Allen,"$1,713,720","$1,803,563",2017,2018
Quincy Acy,"$1,709,538","$1,799,162",2017,2018
Tyler Zeller,"$1,709,538","$1,799,162",2017,2018
Jordan Crawford,"$1,709,538","$1,799,162",2017,2018
Mike Scott,"$1,709,538","$1,799,162",2017,2018
Malik Beasley,"$1,700,640","$1,789,797",2017,2018
Ante Zizic,"$1,645,200","$1,731,451",2017,2018
Delon Wright,"$1,645,200","$1,731,451",2017,2018
OG Anunoby,"$1,645,200","$1,731,451",2017,2018
Caris LeVert,"$1,632,480","$1,718,064",2017,2018
Mike Dunleavy,"$1,600,000","$1,683,881",2017,2018
Timothe Luwawu,"$1,594,590","$1,678,187",2017,2018
Tyler Lydon,"$1,579,440","$1,662,243",2017,2018
Justin Anderson,"$1,579,440","$1,662,243",2017,2018
Ian Clark,"$1,577,230","$1,659,917",2017,2018
DeAndre Bembry,"$1,567,200","$1,649,361",2017,2018
Shane Larkin,"$1,524,305","$1,604,218",2017,2018
Joe Harris,"$1,524,305","$1,604,218",2017,2018
Spencer Dinwiddie,"$1,524,305","$1,604,218",2017,2018
Julyan Stone,"$1,524,305","$1,604,218",2017,2018
Glenn Robinson III,"$1,524,305","$1,604,218",2017,2018
Tyler Ennis,"$1,524,305","$1,604,218",2017,2018
Johnny O'Bryant,"$1,524,305","$1,604,218",2017,2018
Jerami Grant,"$1,524,305","$1,604,218",2017,2018
Joffrey Lauvergne,"$1,524,305","$1,604,218",2017,2018
Bobby Portis,"$1,516,320","$1,595,814",2017,2018
DeAndre Liggins,"$1,505,942","$1,584,891",2017,2018
Malachi Richardson,"$1,504,560","$1,583,437",2017,2018
Tony Allen,"$1,471,382","$1,548,520",2017,2018
Willie Reed,"$1,471,382","$1,548,520",2017,2018
Larry Nance Jr,"$1,471,382","$1,548,520",2017,2018
Salah Mejri,"$1,471,382","$1,548,520",2017,2018
Nikola Jokic,"$1,471,382","$1,548,520",2017,2018
Kevon Looney,"$1,471,382","$1,548,520",2017,2018
Joseph Young,"$1,471,382","$1,548,520",2017,2018
Montrezl Harrell,"$1,471,382","$1,548,520",2017,2018
Jarell Martin,"$1,471,382","$1,548,520",2017,2018
Josh Richardson,"$1,471,382","$1,548,520",2017,2018
Jordan Mickey,"$1,471,382","$1,548,520",2017,2018
Tyus Jones,"$1,471,382","$1,548,520",2017,2018
Josh Huestis,"$1,471,382","$1,548,520",2017,2018
Richaun Holmes,"$1,471,382","$1,548,520",2017,2018
TJ McConnell,"$1,471,382","$1,548,520",2017,2018
Pat Connaughton,"$1,471,382","$1,548,520",2017,2018
Norman Powell,"$1,471,382","$1,548,520",2017,2018
Raul Neto,"$1,471,382","$1,548,520",2017,2018
Chris McCullough,"$1,471,382","$1,548,520",2017,2018
Furkan Korkmaz,"$1,465,920","$1,542,772",2017,2018
Caleb Swanigan,"$1,465,920","$1,542,772",2017,2018
Okaro White,"$1,460,927","$1,537,516",2017,2018
Rondae Hollis-Jefferson,"$1,455,720","$1,532,037",2017,2018
Willy Hernangomez,"$1,435,750","$1,511,020",2017,2018
Kyle Kuzma,"$1,423,560","$1,498,191",2017,2018
Tony Bradley,"$1,414,920","$1,489,098",2017,2018
Derrick White,"$1,404,600","$1,478,237",2017,2018
Josh Hart,"$1,394,520","$1,467,629",2017,2018
Gerald Green,"$1,381,403","$1,453,824",2017,2018
Brice Johnson,"$1,331,160","$1,400,947",2017,2018
Diamond Stone,"$1,312,611","$1,381,425",2017,2018
Isaiah Taylor,"$1,312,611","$1,381,425",2017,2018
Sheldon Mac,"$1,312,611","$1,381,425",2017,2018
Isaiah Whitehead,"$1,312,611","$1,381,425",2017,2018
Treveon Graham,"$1,312,611","$1,381,425",2017,2018
Paul Zipser,"$1,312,611","$1,381,425",2017,2018
David Nwaba,"$1,312,611","$1,381,425",2017,2018
Dorian Finney-Smith,"$1,312,611","$1,381,425",2017,2018
Yogi Ferrell,"$1,312,611","$1,381,425",2017,2018
Patrick McCaw,"$1,312,611","$1,381,425",2017,2018
Damian Jones,"$1,312,611","$1,381,425",2017,2018
Chinanu Onuaku,"$1,312,611","$1,381,425",2017,2018
Ivica Zubac,"$1,312,611","$1,381,425",2017,2018
Deyonta Davis,"$1,312,611","$1,381,425",2017,2018
Andrew Harrison,"$1,312,611","$1,381,425",2017,2018
Wayne Selden,"$1,312,611","$1,381,425",2017,2018
Rodney McGruder,"$1,312,611","$1,381,425",2017,2018
AJ Hammons,"$1,312,611","$1,381,425",2017,2018
Malcolm Brogdon,"$1,312,611","$1,381,425",2017,2018
Marcus Georges-Hunt,"$1,312,611","$1,381,425",2017,2018
Cheick Diallo,"$1,312,611","$1,381,425",2017,2018
Chasson Randle,"$1,312,611","$1,381,425",2017,2018
Tyler Ulis,"$1,312,611","$1,381,425",2017,2018
Jake Layman,"$1,312,611","$1,381,425",2017,2018
Skal Labissiere,"$1,312,611","$1,381,425",2017,2018
Dejounte Murray,"$1,312,611","$1,381,425",2017,2018
Bryn Forbes,"$1,312,611","$1,381,425",2017,2018
Davis Bertans,"$1,312,611","$1,381,425",2017,2018
