player,salary,adj_salary,year_start,year_end
Antonio Davis,4200000.0,6514725.0,1999,2000
Loy Vaught,4180000.0,6483703.0,1999,2000
Hersey Hawkins,4164100.0,6459040.0,1999,2000
Chris Childs,4160000.0,6452680.0,1999,2000
Darrell Armstrong,4125000.0,6398391.0,1999,2000
Chris Mullin,4079100.0,6327194.0,1999,2000
Bobby Phills,4060000.0,6297568.0,1999,2000
Robert Pack,4050000.0,6282056.0,1999,2000
Armen Gilliam,4019200.0,6234282.0,1999,2000
John Starks,4000000.0,6204500.0,1999,2000
Danny Ferry,4000000.0,6204500.0,1999,2000
Mark Jackson,4000000.0,6204500.0,1999,2000
Dee Brown,4000000.0,6204500.0,1999,2000
Bryon Russell,4000000.0,6204500.0,1999,2000
Stacey Augmon,3960000.0,6142454.0,1999,2000
Brent Barry,3960000.0,6142455.0,1999,2000
Jason Caffey,3937500.0,6107555.0,1999,2000
Tim Duncan,3858240.0,5984613.0,1999,2000
Vitaly Potapenko,3810000.0,5909786.0,1999,2000
Bob Sura,3760000.0,5832230.0,1999,2000
Walt Williams,3750000.0,5816719.0,1999,2000
Scott Williams,3750000.0,5816719.0,1999,2000
Michael Smith,3660000.0,5677117.0,1999,2000
Dan Majerle,3600000.0,5584050.0,1999,2000
Corliss Williamson,3560000.0,5522005.0,1999,2000
Dana Barros,3500000.0,5428938.0,1999,2000
Cedric Ceballos,3500000.0,5428938.0,1999,2000
Sam Cassell,3500000.0,5428938.0,1999,2000
Michael Olowokandi,3456240.0,5361060.0,1999,2000
Keith Van Horn,3451920.0,5354359.0,1999,2000
Elton Brand,3375960.0,5236536.0,1999,2000
Eric Williams,3336000.0,5174553.0,1999,2000
Voshon Lenard,3308516.0,5131922.0,1999,2000
Doug West,3295000.0,5110957.0,1999,2000
Travis Best,3250000.0,5041156.0,1999,2000
Avery Johnson,3200000.0,4963600.0,1999,2000
Michael Stewart,3200000.0,4963600.0,1999,2000
Derek Strong,3159000.0,4900004.0,1999,2000
Rex Chapman,3150000.0,4886044.0,1999,2000
Chauncey Billups,3100080.0,4808612.0,1999,2000
Mike Bibby,3092400.0,4796699.0,1999,2000
Rick Fox,3033000.0,4704562.0,1999,2000
Steve Francis,3020520.0,4685204.0,1999,2000
Lamond Murray,3000000.0,4653375.0,1999,2000
Derek Fisher,3000000.0,4653375.0,1999,2000
Gerald Wilkins,3000000.0,4653375.0,1999,2000
Eric Snow,3000000.0,4653375.0,1999,2000
Adam Keefe,3000000.0,4653375.0,1999,2000
Ervin Johnson,2951029.0,4577415.0,1999,2000
Brent Price,2944000.0,4566512.0,1999,2000
Greg Minor,2880000.0,4467240.0,1999,2000
Don MacLean,2800000.0,4343150.0,1999,2000
Travis Knight,2800000.0,4343150.0,1999,2000
Antonio Daniels,2794920.0,4335270.0,1999,2000
Raef LaFrentz,2777160.0,4307722.0,1999,2000
Pervis Ellison,2750000.0,4265594.0,1999,2000
Doug Christie,2742600.0,4254115.0,1999,2000
Tracy Murray,2720000.0,4219060.0,1999,2000
Tyrone Nesby,2716667.0,4213890.0,1999,2000
Samaki Walker,2716667.0,4213890.0,1999,2000
Baron Davis,2712480.0,4207395.0,1999,2000
Matt Maloney,2681250.0,4158954.0,1999,2000
Kevin Willis,2625000.0,4071703.0,1999,2000
Terry Cummings,2600000.0,4032925.0,1999,2000
Jerome Williams,2550000.0,3955369.0,1999,2000
Tony Battie,2530920.0,3925773.0,1999,2000
David Wesley,2520000.0,3908835.0,1999,2000
Dean Garrett,2520000.0,3908835.0,1999,2000
Antawn Jamison,2503800.0,3883707.0,1999,2000
Walter McCarty,2500000.0,3877812.0,1999,2000
Eddie Jones,2500000.0,3877812.0,1999,2000
Anthony Peeler,2495500.0,3870832.0,1999,2000
Jaren Jackson,2483333.0,3851960.0,1999,2000
Lamar Odom,2445480.0,3793245.0,1999,2000
Jalen Rose,2437500.0,3780867.0,1999,2000
Cedric Henderson,2400000.0,3722700.0,1999,2000
Lawrence Funderburke,2400000.0,3722700.0,1999,2000
James Robinson,2376667.0,3686507.0,1999,2000
Lindsey Hunter,2350000.0,3645144.0,1999,2000
Mark Strickland,2302400.0,3571310.0,1999,2000
Bimbo Coles,2300000.0,3567587.0,1999,2000
Ron Mercer,2298840.0,3565788.0,1999,2000
Malik Rose,2285000.0,3544320.0,1999,2000
Dino Radja,2270500.0,3521829.0,1999,2000
Vince Carter,2267280.0,3516835.0,1999,2000
Erick Strickland,2240000.0,3474520.0,1999,2000
Jonathan Bender,2214600.0,3435121.0,1999,2000
Carlos Rogers,2100000.0,3257362.0,1999,2000
Joe Smith,2100000.0,3257362.0,1999,2000
Dell Curry,2100000.0,3257362.0,1999,2000
Tim Thomas,2098560.0,3255129.0,1999,2000
Dale Ellis,2095250.0,3249994.0,1999,2000
Billy Owens,2090000.0,3241851.0,1999,2000
Scot Pollard,2063680.0,3201025.0,1999,2000
Robert Traylor,2059320.0,3194263.0,1999,2000
Othella Harrington,2025000.0,3141028.0,1999,2000
Wally Szczerbiak,2011440.0,3119995.0,1999,2000
Chris Crawford,2000000.0,3102250.0,1999,2000
Calbert Cheaney,2000000.0,3102250.0,1999,2000
Elliot Perry,2000000.0,3102250.0,1999,2000
Jamie Feick,2000000.0,3102250.0,1999,2000
Mark Bryant,2000000.0,3102250.0,1999,2000
Gary Trent,2000000.0,3102250.0,1999,2000
George McCloud,2000000.0,3102250.0,1999,2000
Eric Montross,2000000.0,3102250.0,1999,2000
Michael Curry,2000000.0,3102250.0,1999,2000
Shandon Anderson,2000000.0,3102250.0,1999,2000
Eric Piatkowski,2000000.0,3102250.0,1999,2000
Ron Harper,2000000.0,3102250.0,1999,2000
Grant Long,2000000.0,3102250.0,1999,2000
Otis Thorpe,2000000.0,3102250.0,1999,2000
J.R. Reid,2000000.0,3102250.0,1999,2000
Sam Mitchell,2000000.0,3102250.0,1999,2000
John Wallace,2000000.0,3102250.0,1999,2000
Bo Outlaw,2000000.0,3102250.0,1999,2000
George Lynch,2000000.0,3102250.0,1999,2000
Rodney Rogers,2000000.0,3102250.0,1999,2000
Detlef Schrempf,2000000.0,3102250.0,1999,2000
Terry Porter,2000000.0,3102250.0,1999,2000
Olden Polynice,2000000.0,3102250.0,1999,2000
Cory Alexander,1980000.0,3071227.0,1999,2000
Steve Kerr,1968750.0,3053777.0,1999,2000
Jim Jackson,1925000.0,2985915.0,1999,2000
LaPhonso Ellis,1925000.0,2985915.0,1999,2000
Hot Rod Williams,1925000.0,2985915.0,1999,2000
Sam Perkins,1925000.0,2985915.0,1999,2000
Eric Murdock,1925000.0,2985915.0,1999,2000
Cherokee Parks,1925000.0,2985915.0,1999,2000
Clarence Weatherspoon,1925000.0,2985915.0,1999,2000
Vinny Del Negro,1925000.0,2985915.0,1999,2000
Kurt Thomas,1925000.0,2985915.0,1999,2000
Terry Davis,1925000.0,2985915.0,1999,2000
Mario Elie,1925000.0,2985915.0,1999,2000
Alvin Williams,1925000.0,2985915.0,1999,2000
Adonal Foyle,1922520.0,2982069.0,1999,2000
Lucious Harris,1920000.0,2978160.0,1999,2000
Sean Rooks,1920000.0,2978160.0,1999,2000
Yinka Dare,1893500.0,2937055.0,1999,2000
Jason Williams,1879920.0,2915991.0,1999,2000
Kevin Gamble,1868750.0,2898665.0,1999,2000
Richard Hamilton,1836240.0,2848238.0,1999,2000
Tom Hammonds,1800000.0,2792025.0,1999,2000
Tracy McGrady,1767120.0,2741024.0,1999,2000
Keith Askins,1752400.0,2718191.0,1999,2000
Larry Hughes,1722240.0,2671409.0,1999,2000
A.C. Green,1700000.0,2636912.0,1999,2000
Duane Causwell,1696387.0,2631308.0,1999,2000
Andre Miller,1682280.0,2609426.0,1999,2000
Andrew DeClercq,1680000.0,2605890.0,1999,2000
Keith Closs,1680000.0,2605890.0,1999,2000
Chris Whitney,1680000.0,2605890.0,1999,2000
Danny Fortson,1678800.0,2604028.0,1999,2000
Tim Legler,1629000.0,2526782.0,1999,2000
Duane Ferrell,1625000.0,2520578.0,1999,2000
Aaron McKie,1624000.0,2519027.0,1999,2000
B.J. Tyler,1614000.0,2503515.0,1999,2000
Brian Shaw,1610000.0,2497310.0,1999,2000
Greg Foster,1603861.0,2487789.0,1999,2000
Tariq Abdul-Wahad,1594920.0,2473920.0,1999,2000
Dirk Nowitzki,1583040.0,2455493.0,1999,2000
Howard Eisley,1560000.0,2419755.0,1999,2000
Shawn Marion,1546320.0,2398535.0,1999,2000
Lorenzo Williams,1540000.0,2388732.0,1999,2000
Austin Croshere,1515120.0,2350140.0,1999,2000
Paul Pierce,1503960.0,2332830.0,1999,2000
Dickey Simpkins,1500000.0,2326687.0,1999,2000
Jason Terry,1468920.0,2278478.0,1999,2000
Derek Anderson,1439400.0,2232689.0,1999,2000
Vernon Maxwell,1430000.0,2218108.0,1999,2000
Bonzi Wells,1428720.0,2216123.0,1999,2000
Trajan Langdon,1394280.0,2162702.0,1999,2000
Maurice Taylor,1367400.0,2121008.0,1999,2000
Michael Doleac,1357320.0,2105373.0,1999,2000
Matt Bullard,1333333.0,2068166.0,1999,2000
Aleksandar Radojevic,1325760.0,2056419.0,1999,2000
Predrag Stojakovic,1310400.0,2032594.0,1999,2000
Kelvin Cato,1299000.0,2014911.0,1999,2000
Keon Clark,1289400.0,2000020.0,1999,2000
Corey Maggette,1259400.0,1953487.0,1999,2000
John Crotty,1237000.0,1918741.0,1999,2000
Brevin Knight,1234080.0,1914212.0,1999,2000
Michael Dickerson,1224960.0,1900066.0,1999,2000
Randy Brown,1200000.0,1861350.0,1999,2000
Harvey Grant,1200000.0,1861350.0,1999,2000
Gary Grant,1200000.0,1861350.0,1999,2000
William Avery,1196520.0,1855952.0,1999,2000
Johnny Taylor,1172400.0,1818539.0,1999,2000
Matt Harpring,1163760.0,1805137.0,1999,2000
Tony Massenburg,1150000.0,1783793.0,1999,2000
Chris Anstey,1113720.0,1727519.0,1999,2000
Bryce Drew,1105560.0,1714861.0,1999,2000
Johnny Newman,1100000.0,1706237.0,1999,2000
Eldridge Recasner,1100000.0,1706237.0,1999,2000
Jud Buechler,1100000.0,1706237.0,1999,2000
Derek Harper,1100000.0,1706237.0,1999,2000
Zan Tabak,1100000.0,1706237.0,1999,2000
Dennis Scott,1100000.0,1706237.0,1999,2000
Rex Walters,1100000.0,1706237.0,1999,2000
Malik Sealy,1100000.0,1706237.0,1999,2000
Anthony Johnson,1100000.0,1706237.0,1999,2000
Corie Blount,1100000.0,1706237.0,1999,2000
Greg Anthony,1100000.0,1706237.0,1999,2000
Aaron Williams,1100000.0,1706237.0,1999,2000
Metta World Peace,1079760.0,1674842.0,1999,2000
Radoslav Nesterovic,1050240.0,1629053.0,1999,2000
Cal Bowdler,1025880.0,1591268.0,1999,2000
Paul Grant,1021080.0,1583822.0,1999,2000
Sherman Douglas,1000000.0,1551125.0,1999,2000
Scott Burrell,1000000.0,1551125.0,1999,2000
Don Reid,1000000.0,1551125.0,1999,2000
Eddie Johnson,1000000.0,1551125.0,1999,2000
Antoine Carr,1000000.0,1551125.0,1999,2000
Jelani McCoy,1000000.0,1551125.0,1999,2000
Jerome Kersey,1000000.0,1551125.0,1999,2000
Anthony Parker,980280.0,1520536.0,1999,2000
James Posey,974520.0,1511602.0,1999,2000
Pat Garrity,952800.0,1477912.0,1999,2000
Frederic Weis,947200.0,1469225.0,1999,2000
Ed Gray,941040.0,1459670.0,1999,2000
Quincy Lewis,930720.0,1443663.0,1999,2000
Roshown McLeod,914760.0,1418907.0,1999,2000
Bobby Jackson,903360.0,1401224.0,1999,2000
Ruben Patterson,900000.0,1396012.0,1999,2000
Ben Wallace,893750.0,1386318.0,1999,2000
Dion Glover,893400.0,1385775.0,1999,2000
Ricky Davis,878160.0,1362136.0,1999,2000
Jeff Foster,857760.0,1330493.0,1999,2000
Brian Skinner,843000.0,1307598.0,1999,2000
John Thomas,832560.0,1291404.0,1999,2000
Mirsad Turkcan,830745.0,1288589.0,1999,2000
Kenny Thomas,823440.0,1277258.0,1999,2000
Tyronn Lue,809280.0,1255294.0,1999,2000
Fred Hoiberg,800000.0,1240900.0,1999,2000
Jon Barry,800000.0,1240900.0,1999,2000
Devean George,790440.0,1226071.0,1999,2000
Jacque Vaughn,781800.0,1212669.0,1999,2000
Charles Smith,779960.0,1209815.0,1999,2000
Keith Booth,776880.0,1205038.0,1999,2000
Hubert Davis,752500.0,1167221.0,1999,2000
Al Harrington,745800.0,1156829.0,1999,2000
Sam Jacobson,743727.0,1153613.0,1999,2000
Tim James,728520.0,1130025.0,1999,2000
Rodrick Rhodes,722000.0,1119912.0,1999,2000
Vonteego Cummings,704400.0,1092612.0,1999,2000
Vladimir Stepania,700320.0,1086283.0,1999,2000
Corey Benjamin,696000.0,1079583.0,1999,2000
Nazr Mohammed,690960.0,1071765.0,1999,2000
Jumaine Jones,684000.0,1060969.0,1999,2000
Scott Padgett,679800.0,1054454.0,1999,2000
Efthimios Rentzias,658700.0,1021726.0,1999,2000
Andrei Kirilenko,632400.0,980931.0,1999,2000
Eddie Robinson,600000.0,930675.0,1999,2000
Doug Overton,592000.0,918265.0,1999,2000
Darrick Martin,572500.0,888019.0,1999,2000
Eric Washington,550000.0,853118.0,1999,2000
Dwayne Schintzius,550000.0,853118.0,1999,2000
Ansu Sesay,535000.0,829851.0,1999,2000
Toby Bailey,535000.0,829851.0,1999,2000
Gheorghe Muresan,510000.0,791073.0,1999,2000
Jack Haley,510000.0,791073.0,1999,2000
Michael Cage,510000.0,791073.0,1999,2000
Chucky Brown,510000.0,791073.0,1999,2000
Bruce Bowen,510000.0,791073.0,1999,2000
BJ Armstrong,510000.0,791073.0,1999,2000
Terry Mills,510000.0,791073.0,1999,2000
Joe Dumars,510000.0,791073.0,1999,2000
Tony Farmer,510000.0,791073.0,1999,2000
Thomas Hamilton,510000.0,791073.0,1999,2000
LaSalle Thompson,510000.0,791073.0,1999,2000
Anthony Avent,510000.0,791073.0,1999,2000
John Salley,510000.0,791073.0,1999,2000
Byron Scott,510000.0,791073.0,1999,2000
Blue Edwards,510000.0,791073.0,1999,2000
Ed Pinckney,510000.0,791073.0,1999,2000
Willie Anderson,510000.0,791073.0,1999,2000
Haywoode Workman,510000.0,791073.0,1999,2000
Jerome Allen,510000.0,791073.0,1999,2000
Ricky Pierce,510000.0,791073.0,1999,2000
David Wingate,510000.0,791073.0,1999,2000
Andrew Lang,510000.0,791073.0,1999,2000
Emanual Davis,510000.0,791073.0,1999,2000
Chuck Person,510000.0,791073.0,1999,2000
Monty Williams,510000.0,791073.0,1999,2000
Rick Mahorn,510000.0,791073.0,1999,2000
Oliver Miller,510000.0,791073.0,1999,2000
Todd Day,510000.0,791073.0,1999,2000
Mark West,510000.0,791073.0,1999,2000
Antonio Harvey,510000.0,791073.0,1999,2000
Joe Kleine,510000.0,791073.0,1999,2000
Bill Wennington,510000.0,791073.0,1999,2000
Tyrone Corbin,510000.0,791073.0,1999,2000
Felton Spencer,510000.0,791073.0,1999,2000
Muggsy Bogues,510000.0,791073.0,1999,2000
Pete Chilcutt,510000.0,791073.0,1999,2000
Thurl Bailey,510000.0,791073.0,1999,2000
John Coker,510000.0,791073.0,1999,2000
Reggie Jordan,510000.0,791073.0,1999,2000
Pooh Richardson,505882.0,784685.0,1999,2000
Shammond Williams,500000.0,775562.0,1999,2000
Todd Fuller,485000.0,752295.0,1999,2000
Roy Rogers,485000.0,752295.0,1999,2000
Amal McCaskill,485000.0,752295.0,1999,2000
Rick Brunson,485000.0,752295.0,1999,2000
Fred Vinson,485000.0,752295.0,1999,2000
Randy Livingston,485000.0,752295.0,1999,2000
Tony Delk,485000.0,752295.0,1999,2000
Michael Hawkins,465029.0,721318.0,1999,2000
James Cotton,460000.0,713517.0,1999,2000
Mikki Moore,460000.0,713517.0,1999,2000
Mark Pope,460000.0,713517.0,1999,2000
Troy Hudson,460000.0,713517.0,1999,2000
DeJuan Wheat,460000.0,713517.0,1999,2000
Darvin Ham,460000.0,713517.0,1999,2000
Jeff McInnis,460000.0,713517.0,1999,2000
Jerald Honeycutt,460000.0,713517.0,1999,2000
Andrew Gaze,460000.0,713517.0,1999,2000
Gerard King,460000.0,713517.0,1999,2000
Leon Smith,449920.0,697882.0,1999,2000
Kevin Ollie,425088.0,659364.0,1999,2000
Michael Ruffin,401875.0,623358.0,1999,2000
Jeffrey Sheppard,385000.0,597183.0,1999,2000
Adrian Griffin,385000.0,597183.0,1999,2000
Brad Miller,385000.0,597183.0,1999,2000
Ryan Stack,385000.0,597183.0,1999,2000
Bruno Sundov,385000.0,597183.0,1999,2000
Cuttino Mobley,385000.0,597183.0,1999,2000
Brent Scott,385000.0,597183.0,1999,2000
Mate Skelin,385000.0,597183.0,1999,2000
Charles Jones,385000.0,597183.0,1999,2000
Shea Seals,385000.0,597183.0,1999,2000
Anthony Carter,385000.0,597183.0,1999,2000
Andrae Patterson,385000.0,597183.0,1999,2000
Rashard Lewis,385000.0,597183.0,1999,2000
Chucky Atkins,385000.0,597183.0,1999,2000
John Amaechi,385000.0,597183.0,1999,2000
Makhtar N'Diaye,385000.0,597183.0,1999,2000
Miles Simon,385000.0,597183.0,1999,2000
Gerald Brown,385000.0,597183.0,1999,2000
Nikita Morgunov,385000.0,597183.0,1999,2000
Sean Marks,385000.0,597183.0,1999,2000
Jahidi White,385000.0,597183.0,1999,2000
Marty Conlon,343588.0,532947.0,1999,2000
Sam Mack,315000.0,488604.0,1999,2000
Jermaine Jackson,302875.0,469797.0,1999,2000
Evan Eschmeyer,301875.0,468245.0,1999,2000
Ryan Bowen,301875.0,468245.0,1999,2000
Chris Herren,301875.0,468245.0,1999,2000
Tim Young,301875.0,468245.0,1999,2000
Shannon Smith,301875.0,468245.0,1999,2000
John Celestand,301875.0,468245.0,1999,2000
Milt Palacio,301875.0,468245.0,1999,2000
Obinna Ekezie,301875.0,468245.0,1999,2000
Harold Jamison,301875.0,468245.0,1999,2000
Rodney Buford,301875.0,468245.0,1999,2000
Rafer Alston,301875.0,468245.0,1999,2000
Lazaro Borrell,301875.0,468245.0,1999,2000
Todd MacCulloch,301875.0,468245.0,1999,2000
Ryan Robertson,301875.0,468245.0,1999,2000
Derrick Dial,301875.0,468245.0,1999,2000
Calvin Booth,301875.0,468245.0,1999,2000
Laron Profit,301875.0,468245.0,1999,2000
Jamie Watson,250000.0,387781.0,1999,2000
Dominique Wilkins,250000.0,387781.0,1999,2000
Danny Schayes,211765.0,328474.0,1999,2000
Kornel David,202941.0,314785.0,1999,2000
Damon Jones,176647.0,274001.0,1999,2000
Mitchell Butler,150000.0,232668.0,1999,2000
Dedric Willoughby,134956.0,209333.0,1999,2000
Benoit Benjamin,123529.0,191608.0,1999,2000
A.J. Bramlett,118974.0,184543.0,1999,2000
Bill Curley,117867.0,182826.0,1999,2000
Randell Jackson,115500.0,179154.0,1999,2000
Rick Hughes,115423.0,179035.0,1999,2000
DeMarco Johnson,111871.0,173525.0,1999,2000
Mark Davis,106000.0,164418.0,1999,2000
Stanley Roberts,102824.0,159492.0,1999,2000
Corey Brewer,100000.0,155112.0,1999,2000
Jermaine Walker,100000.0,155112.0,1999,2000
Lou Roe,97412.0,151098.0,1999,2000
Lari Ketner,92338.0,143227.0,1999,2000
Chris Carr,90000.0,139600.0,1999,2000
Joe Stephens,88441.0,137183.0,1999,2000
Earl Boykins,88324.0,137001.0,1999,2000
Devin Gray,88223.0,136844.0,1999,2000
Drew Barry,62765.0,97356.0,1999,2000
Mark Hendrickson,62764.0,97354.0,1999,2000
Kiwane Garris,61147.0,94846.0,1999,2000
Jamel Thomas,58599.0,90893.0,1999,2000
Eric Riley,50206.0,77875.0,1999,2000
Adrian Caldwell,50000.0,77556.0,1999,2000
Terry Dehere,50000.0,77556.0,1999,2000
Derek Hood,49721.0,77123.0,1999,2000
Greg Buckner,47647.0,73906.0,1999,2000
Ben Davis,45847.0,71114.0,1999,2000
Marcus Brown,43294.0,67154.0,1999,2000
Rusty Larue,40588.0,62957.0,1999,2000
Tyrone Grant,37290.0,57841.0,1999,2000
Brandon Williams,35176.0,54562.0,1999,2000
Bakari Hendrix,31706.0,49179.0,1999,2000
Khalid Reeves,30309.0,47013.0,1999,2000
Wayne Turner,30000.0,46533.0,1999,2000
Anthony Miller,30000.0,46533.0,1999,2000
Casey Shaw,25000.0,38778.0,1999,2000
LaMarcus Golden,25000.0,38778.0,1999,2000
Mike Brown,25000.0,38778.0,1999,2000
Art Long,25000.0,38778.0,1999,2000
Jason Lawson,25000.0,38778.0,1999,2000
Maceo Baston,20000.0,31022.0,1999,2000
Brett Robisch,20000.0,31022.0,1999,2000
Kebu Stewart,18941.0,29379.0,1999,2000
Jason Miskiri,15982.0,24790.0,1999,2000
Louis Bullock,10000.0,15511.0,1999,2000
Robert Werdann,7471.0,11588.0,1999,2000
Jimmy Oliver,7471.0,11588.0,1999,2000
John Morton,6735.0,10446.0,1999,2000
Andy Panko,5000.0,7755.0,1999,2000
Jonathan Kerner,5000.0,7755.0,1999,2000
Ira Bowman,4529.0,7025.0,1999,2000
Trevor Winter,4529.0,7025.0,1999,2000
Steve Goodrich,4529.0,7025.0,1999,2000
Jason Sasser,2706.0,4197.0,1999,2000
Kevin Garnett,19610000.0,29323661.0,2000,2001
Shaquille O'Neal,19285715.0,28838744.0,2000,2001
Alonzo Mourning,16880000.0,25241376.0,2000,2001
Juwan Howard,16875000.0,25233900.0,2000,2001
Hakeem Olajuwon,16700000.0,24972215.0,2000,2001
Karl Malone,15750000.0,23551640.0,2000,2001
David Robinson,14700000.0,21981530.0,2000,2001
Dikembe Mutombo,14400000.0,21532928.0,2000,2001
Patrick Ewing,14000000.0,20934791.0,2000,2001
Jayson Williams,13800000.0,20635722.0,2000,2001
Scottie Pippen,13750000.0,20560955.0,2000,2001
Rasheed Wallace,12600000.0,18841312.0,2000,2001
Gary Payton,12200000.0,18243175.0,2000,2001
Tim Hardaway,12000000.0,17944106.0,2000,2001
Chris Webber,12000000.0,17944106.0,2000,2001
Shawn Kemp,11720000.0,17525410.0,2000,2001
Damon Stoudamire,11250000.0,16822600.0,2000,2001
Arvydas Sabonis,11250000.0,16822600.0,2000,2001
Larry Johnson,11000000.0,16448764.0,2000,2001
John Stockton,11000000.0,16448764.0,2000,2001
Antonio McDyess,10800000.0,16149696.0,2000,2001
Reggie Miller,10670000.0,15955301.0,2000,2001
Antoine Walker,10130000.0,15147816.0,2000,2001
Stephon Marbury,10130000.0,15147816.0,2000,2001
Zydrunas Ilgauskas,10130000.0,15147816.0,2000,2001
Kobe Bryant,10130000.0,15147816.0,2000,2001
Shareef Abdur-Rahim,10130000.0,15147816.0,2000,2001
Ray Allen,10130000.0,15147816.0,2000,2001
Vin Baker,10130000.0,15147816.0,2000,2001
Allen Iverson,10130000.0,15147816.0,2000,2001
Anfernee Hardaway,10130000.0,15147816.0,2000,2001
Latrell Sprewell,10125000.0,15140340.0,2000,2001
Bryant Reeves,10110000.0,15117909.0,2000,2001
Mitch Richmond,10000000.0,14953422.0,2000,2001
Rod Strickland,10000000.0,14953422.0,2000,2001
Jalen Rose,9660000.0,14445005.0,2000,2001
Grant Hill,9660000.0,14445005.0,2000,2001
Tracy McGrady,9660000.0,14445005.0,2000,2001
Tim Duncan,9660000.0,14445005.0,2000,2001
Vlade Divac,9640000.0,14415099.0,2000,2001
Tom Gugliotta,9360000.0,13996403.0,2000,2001
Nick Van Exel,9200000.0,13757148.0,2000,2001
Keith Van Horn,9000000.0,13458080.0,2000,2001
Allan Houston,9000000.0,13458080.0,2000,2001
Eddie Jones,8960000.0,13398266.0,2000,2001
Brian Grant,8900000.0,13308545.0,2000,2001
Tim Thomas,8510000.0,12725362.0,2000,2001
Michael Finley,8400000.0,12560874.0,2000,2001
Shawn Bradley,8370000.0,12516014.0,2000,2001
Terrell Brandon,8330000.0,12456200.0,2000,2001
Glenn Robinson,8120000.0,12142178.0,2000,2001
Steve Smith,8100000.0,12112272.0,2000,2001
Elden Campbell,8050000.0,12037504.0,2000,2001
Danny Manning,8030000.0,12007597.0,2000,2001
Derrick Coleman,8000000.0,11962737.0,2000,2001
Avery Johnson,8000000.0,11962737.0,2000,2001
Theo Ratliff,7800000.0,11663669.0,2000,2001
Kerry Kittles,7770000.0,11618809.0,2000,2001
Jason Kidd,7680000.0,11484228.0,2000,2001
Glen Rice,7578900.0,11333049.0,2000,2001
Kenny Anderson,7520000.0,11244973.0,2000,2001
Matt Geiger,7515840.0,11238752.0,2000,2001
Tyrone Hill,7300000.0,10915998.0,2000,2001
Kendall Gill,7000000.0,10467395.0,2000,2001
Clifford Robinson,6890000.0,10302907.0,2000,2001
Christian Laettner,6625000.0,9906642.0,2000,2001
Horace Grant,6500000.0,9719724.0,2000,2001
Jamal Mashburn,6200000.0,9271121.0,2000,2001
Chris Dudley,6200000.0,9271121.0,2000,2001
Toni Kukoc,6000000.0,8972053.0,2000,2001
Dale Davis,6000000.0,8972053.0,2000,2001
Bryant Stith,5920000.0,8852425.0,2000,2001
Alan Henderson,5910000.0,8837472.0,2000,2001
Charles Oakley,5760000.0,8613171.0,2000,2001
Marcus Camby,5750000.0,8598217.0,2000,2001
Luc Longley,5750000.0,8598217.0,2000,2001
PJ Brown,5740000.0,8583264.0,2000,2001
Jermaine O'Neal,5710000.0,8538404.0,2000,2001
Donyell Marshall,5630000.0,8418776.0,2000,2001
Erick Dampier,5610000.0,8388869.0,2000,2001
Wesley Person,5600000.0,8373916.0,2000,2001
Chris Gatling,5550000.0,8299149.0,2000,2001
